('owner', '2020-06-12T11:09:38Z', '2020-06-12T11:09:40Z', '2020-06-12T11:09:44Z', '2020-06-12T11:09:44Z', 6.0)
('vfx-1', '2020-06-12T11:09:42Z', '2020-06-12T11:09:45Z', '2020-06-12T11:09:51Z', '2020-06-12T11:09:51Z', 9.0)
('vfx-2', '2020-06-12T11:10:21Z', '2020-06-12T11:10:24Z', '2020-06-12T11:10:30Z', '2020-06-12T11:10:30Z', 9.0)
('vfx-3', '2020-06-12T11:11:02Z', '2020-06-12T11:11:05Z', '2020-06-12T11:11:11Z', '2020-06-12T11:11:11Z', 9.0)
('color', '2020-06-12T11:11:41Z', '2020-06-12T11:11:44Z', '2020-06-12T11:11:49Z', '2020-06-12T11:11:49Z', 8.0)
('sound', '2020-06-12T11:12:25Z', '2020-06-12T11:12:27Z', '2020-06-12T11:12:33Z', '2020-06-12T11:12:33Z', 8.0)
('hdr', '2020-06-12T11:13:01Z', '2020-06-12T11:13:03Z', '2020-06-12T11:13:08Z', '2020-06-12T11:13:08Z', 7.0)
('owner', '2020-06-12T11:14:18Z', '2020-06-12T11:14:21Z', '2020-06-12T11:14:26Z', '2020-06-12T11:14:26Z', 8.0)
('vfx-1', '2020-06-12T11:14:22Z', '2020-06-12T11:14:25Z', '2020-06-12T11:14:31Z', '2020-06-12T11:14:31Z', 9.0)
('vfx-2', '2020-06-12T11:14:58Z', '2020-06-12T11:15:00Z', '2020-06-12T11:15:06Z', '2020-06-12T11:15:06Z', 8.0)
('vfx-3', '2020-06-12T11:15:41Z', '2020-06-12T11:15:44Z', '2020-06-12T11:15:51Z', '2020-06-12T11:15:51Z', 10.0)
('color', '2020-06-12T11:16:16Z', '2020-06-12T11:16:19Z', '2020-06-12T11:16:25Z', '2020-06-12T11:16:25Z', 9.0)
('sound', '2020-06-12T11:16:55Z', '2020-06-12T11:16:58Z', '2020-06-12T11:17:04Z', '2020-06-12T11:17:04Z', 9.0)
('hdr', '2020-06-12T11:17:40Z', '2020-06-12T11:17:42Z', '2020-06-12T11:17:47Z', '2020-06-12T11:17:47Z', 7.0)
('owner', '2020-06-12T11:18:58Z', '2020-06-12T11:19:01Z', '2020-06-12T11:19:07Z', '2020-06-12T11:19:07Z', 9.0)
('vfx-1', '2020-06-12T11:19:03Z', '2020-06-12T11:19:05Z', '2020-06-12T11:19:10Z', '2020-06-12T11:19:10Z', 7.0)
('vfx-2', '2020-06-12T11:19:41Z', '2020-06-12T11:19:45Z', '2020-06-12T11:19:50Z', '2020-06-12T11:19:50Z', 9.0)
('vfx-3', '2020-06-12T11:20:22Z', '2020-06-12T11:20:25Z', '2020-06-12T11:20:30Z', '2020-06-12T11:20:30Z', 8.0)
('color', '2020-06-12T11:20:57Z', '2020-06-12T11:21:00Z', '2020-06-12T11:21:04Z', '2020-06-12T11:21:04Z', 7.0)
('sound', '2020-06-12T11:21:35Z', '2020-06-12T11:21:37Z', '2020-06-12T11:21:44Z', '2020-06-12T11:21:44Z', 9.0)
('hdr', '2020-06-12T11:22:19Z', '2020-06-12T11:22:21Z', '2020-06-12T11:22:26Z', '2020-06-12T11:22:26Z', 7.0)
('owner', '2020-06-12T11:23:37Z', '2020-06-12T11:23:39Z', '2020-06-12T11:23:43Z', '2020-06-12T11:23:43Z', 6.0)
('vfx-1', '2020-06-12T11:23:40Z', '2020-06-12T11:23:42Z', '2020-06-12T11:23:48Z', '2020-06-12T11:23:48Z', 8.0)
('vfx-2', '2020-06-12T11:24:21Z', '2020-06-12T11:24:25Z', '2020-06-12T11:24:31Z', '2020-06-12T11:24:31Z', 10.0)
('vfx-3', '2020-06-12T11:25:01Z', '2020-06-12T11:25:04Z', '2020-06-12T11:25:08Z', '2020-06-12T11:25:08Z', 7.0)
('color', '2020-06-12T11:25:41Z', '2020-06-12T11:25:43Z', '2020-06-12T11:25:47Z', '2020-06-12T11:25:47Z', 6.0)
('sound', '2020-06-12T11:26:18Z', '2020-06-12T11:26:20Z', '2020-06-12T11:26:26Z', '2020-06-12T11:26:26Z', 8.0)
('hdr', '2020-06-12T11:26:59Z', '2020-06-12T11:27:01Z', '2020-06-12T11:27:06Z', '2020-06-12T11:27:06Z', 7.0)
('owner', '2020-06-12T11:28:18Z', '2020-06-12T11:28:21Z', '2020-06-12T11:28:25Z', '2020-06-12T11:28:25Z', 7.0)
('vfx-1', '2020-06-12T11:28:22Z', '2020-06-12T11:28:24Z', '2020-06-12T11:28:29Z', '2020-06-12T11:28:29Z', 7.0)
('vfx-2', '2020-06-12T11:29:02Z', '2020-06-12T11:29:04Z', '2020-06-12T11:29:10Z', '2020-06-12T11:29:10Z', 8.0)
('vfx-3', '2020-06-12T11:29:42Z', '2020-06-12T11:29:44Z', '2020-06-12T11:29:49Z', '2020-06-12T11:29:49Z', 7.0)
('color', '2020-06-12T11:30:21Z', '2020-06-12T11:30:23Z', '2020-06-12T11:30:28Z', '2020-06-12T11:30:28Z', 7.0)
('sound', '2020-06-12T11:31:00Z', '2020-06-12T11:31:02Z', '2020-06-12T11:31:08Z', '2020-06-12T11:31:08Z', 8.0)
('hdr', '2020-06-12T11:31:40Z', '2020-06-12T11:31:42Z', '2020-06-12T11:31:48Z', '2020-06-12T11:31:48Z', 8.0)
('owner', '2020-06-12T11:32:58Z', '2020-06-12T11:33:01Z', '2020-06-12T11:33:05Z', '2020-06-12T11:33:05Z', 7.0)
('owner', '2020-06-12T11:37:38Z', '2020-06-12T11:37:41Z', '2020-06-12T11:37:46Z', '2020-06-12T11:37:46Z', 8.0)
('owner', '2020-06-12T11:38:57Z', '2020-06-12T11:38:59Z', '2020-06-12T11:39:05Z', '2020-06-12T11:39:05Z', 8.0)
('vfx-1', '2020-06-12T11:33:02Z', '2020-06-12T11:33:05Z', '2020-06-12T11:33:09Z', '2020-06-12T11:33:09Z', 7.0)
('vfx-2', '2020-06-12T11:33:42Z', '2020-06-12T11:33:44Z', '2020-06-12T11:33:50Z', '2020-06-12T11:33:50Z', 8.0)
('vfx-3', '2020-06-12T11:34:21Z', '2020-06-12T11:34:24Z', '2020-06-12T11:34:29Z', '2020-06-12T11:34:29Z', 8.0)
('color', '2020-06-12T11:35:02Z', '2020-06-12T11:35:04Z', '2020-06-12T11:35:09Z', '2020-06-12T11:35:09Z', 7.0)
('sound', '2020-06-12T11:35:37Z', '2020-06-12T11:35:39Z', '2020-06-12T11:35:46Z', '2020-06-12T11:35:46Z', 9.0)
('hdr', '2020-06-12T11:36:19Z', '2020-06-12T11:36:21Z', '2020-06-12T11:36:27Z', '2020-06-12T11:36:27Z', 8.0)
('owner', '2020-06-12T11:40:25Z', '2020-06-12T11:40:27Z', '2020-06-12T11:40:32Z', '2020-06-12T11:40:32Z', 7.0)
('vfx-1', '2020-06-12T11:40:29Z', '2020-06-12T11:40:32Z', '2020-06-12T11:40:38Z', '2020-06-12T11:40:38Z', 9.0)
('vfx-2', '2020-06-12T11:41:11Z', '2020-06-12T11:41:14Z', '2020-06-12T11:41:18Z', '2020-06-12T11:41:18Z', 7.0)
('vfx-3', '2020-06-12T11:41:52Z', '2020-06-12T11:41:54Z', '2020-06-12T11:42:00Z', '2020-06-12T11:42:00Z', 8.0)
('color', '2020-06-12T11:42:32Z', '2020-06-12T11:42:34Z', '2020-06-12T11:42:40Z', '2020-06-12T11:42:40Z', 8.0)
('sound', '2020-06-12T11:43:16Z', '2020-06-12T11:43:18Z', '2020-06-12T11:43:24Z', '2020-06-12T11:43:24Z', 8.0)
('hdr', '2020-06-12T11:44:00Z', '2020-06-12T11:44:02Z', '2020-06-12T11:44:06Z', '2020-06-12T11:44:06Z', 6.0)
('owner', '2020-06-12T11:45:18Z', '2020-06-12T11:45:20Z', '2020-06-12T11:45:26Z', '2020-06-12T11:45:26Z', 8.0)
('vfx-1', '2020-06-12T11:45:22Z', '2020-06-12T11:45:25Z', '2020-06-12T11:45:30Z', '2020-06-12T11:45:30Z', 8.0)
('vfx-2', '2020-06-12T11:46:02Z', '2020-06-12T11:46:04Z', '2020-06-12T11:46:10Z', '2020-06-12T11:46:10Z', 8.0)
('vfx-3', '2020-06-12T11:46:41Z', '2020-06-12T11:46:44Z', '2020-06-12T11:46:50Z', '2020-06-12T11:46:50Z', 9.0)
('color', '2020-06-12T11:47:22Z', '2020-06-12T11:47:24Z', '2020-06-12T11:47:32Z', '2020-06-12T11:47:32Z', 10.0)
('sound', '2020-06-12T11:47:58Z', '2020-06-12T11:48:00Z', '2020-06-12T11:48:06Z', '2020-06-12T11:48:06Z', 8.0)
('hdr', '2020-06-12T11:48:39Z', '2020-06-12T11:48:41Z', '2020-06-12T11:48:46Z', '2020-06-12T11:48:46Z', 7.0)
('owner', '2020-06-12T11:49:57Z', '2020-06-12T11:49:59Z', '2020-06-12T11:50:03Z', '2020-06-12T11:50:03Z', 6.0)
('vfx-1', '2020-06-12T11:50:00Z', '2020-06-12T11:50:02Z', '2020-06-12T11:50:06Z', '2020-06-12T11:50:06Z', 6.0)
('vfx-2', '2020-06-12T11:50:42Z', '2020-06-12T11:50:45Z', '2020-06-12T11:50:51Z', '2020-06-12T11:50:51Z', 9.0)
('vfx-3', '2020-06-12T11:51:18Z', '2020-06-12T11:51:21Z', '2020-06-12T11:51:27Z', '2020-06-12T11:51:27Z', 9.0)
