('vfx-1', '2020-06-11T00:41:32Z', '2020-06-11T00:41:34Z', '2020-06-11T00:41:38Z', '2020-06-11T00:41:38Z', 6.0)
('vfx-2', '2020-06-11T00:42:07Z', '2020-06-11T00:42:10Z', '2020-06-11T00:42:15Z', '2020-06-11T00:42:15Z', 8.0)
('vfx-3', '2020-06-11T00:42:51Z', '2020-06-11T00:42:54Z', '2020-06-11T00:42:59Z', '2020-06-11T00:42:59Z', 8.0)
('color', '2020-06-11T00:43:32Z', '2020-06-11T00:43:34Z', '2020-06-11T00:43:37Z', '2020-06-11T00:43:37Z', 5.0)
('hdr', '2020-06-11T00:44:07Z', '2020-06-11T00:44:10Z', '2020-06-11T00:44:14Z', '2020-06-11T00:44:14Z', 7.0)
('owner', '2020-06-11T00:45:28Z', '2020-06-11T00:45:31Z', '2020-06-11T00:45:35Z', '2020-06-11T00:45:35Z', 7.0)
('vfx-1', '2020-06-11T00:45:32Z', '2020-06-11T00:45:34Z', '2020-06-11T00:45:40Z', '2020-06-11T00:45:40Z', 8.0)
('vfx-2', '2020-06-11T00:46:11Z', '2020-06-11T00:46:14Z', '2020-06-11T00:46:18Z', '2020-06-11T00:46:18Z', 7.0)
('vfx-3', '2020-06-11T00:46:51Z', '2020-06-11T00:46:54Z', '2020-06-11T00:46:58Z', '2020-06-11T00:46:58Z', 7.0)
('color', '2020-06-11T00:47:31Z', '2020-06-11T00:47:34Z', '2020-06-11T00:47:37Z', '2020-06-11T00:47:37Z', 6.0)
('hdr', '2020-06-11T00:48:15Z', '2020-06-11T00:48:17Z', '2020-06-11T00:48:21Z', '2020-06-11T00:48:21Z', 6.0)
('owner', '2020-06-11T00:49:28Z', '2020-06-11T00:49:30Z', '2020-06-11T00:49:34Z', '2020-06-11T00:49:34Z', 6.0)
('vfx-1', '2020-06-11T00:49:32Z', '2020-06-11T00:49:35Z', '2020-06-11T00:49:41Z', '2020-06-11T00:49:41Z', 9.0)
('vfx-2', '2020-06-11T00:50:11Z', '2020-06-11T00:50:14Z', '2020-06-11T00:50:18Z', '2020-06-11T00:50:18Z', 7.0)
('vfx-3', '2020-06-11T00:50:51Z', '2020-06-11T00:50:54Z', '2020-06-11T00:50:58Z', '2020-06-11T00:50:58Z', 7.0)
('color', '2020-06-11T00:51:27Z', '2020-06-11T00:51:29Z', '2020-06-11T00:51:33Z', '2020-06-11T00:51:33Z', 6.0)
('hdr', '2020-06-11T00:52:06Z', '2020-06-11T00:52:08Z', '2020-06-11T00:52:14Z', '2020-06-11T00:52:14Z', 8.0)
('owner', '2020-06-11T00:53:13Z', '2020-06-11T00:53:15Z', '2020-06-11T00:53:21Z', '2020-06-11T00:53:21Z', 8.0)
('vfx-1', '2020-06-11T00:53:16Z', '2020-06-11T00:53:19Z', '2020-06-11T00:53:22Z', '2020-06-11T00:53:22Z', 6.0)
('vfx-2', '2020-06-11T00:53:52Z', '2020-06-11T00:53:54Z', '2020-06-11T00:53:59Z', '2020-06-11T00:53:59Z', 7.0)
('vfx-3', '2020-06-11T00:54:31Z', '2020-06-11T00:54:34Z', '2020-06-11T00:54:38Z', '2020-06-11T00:54:38Z', 7.0)
